codproc,nome,sexo,idade_min,idade_max,vlr_sp,qtde_maxima,ptos_ato,dias_permanencia,complexidade,co_financiamento
409010090,CISTOSTOMIA ,I,0,130,139,6,1,150,3,2,6
409010154,EXTRACAO ENDOSCOPICA DE CORPO ESTRANHO / CALCULO EM URETER ,I,0,130,0,9999,0,9999,2,6
409010502,TRATAMENTO CIRURGICO DE REFLUXO VESICO-URETERAL,I,0,130,183,37,1,150,3,2,6
409040061,EXERESE DE CISTO DE BOLSA ESCROTAL ,M,0,130,0,1,0,9999,2,6
409040240,VASECTOMIA,M,25,130,173,15,1,100,1,2,6
409050024,CORRECAO DE EPISPADIA,M,0,130,154,69,1,200,2,2,6
409060240,SALPINGECTOMIA VIDEOLAPAROSCOPICA,F,0,130,183,34,1,200,2,2,6
409070300,VULVECTOMIA SIMPLES ,F,20,130,73,35,1,50,2,2,6
410010120,SETORECTOMIA / QUADRANTECTOMIA C/ ESVAZIAMENTO GANGLIONAR,I,0,130,146,55,2,250,2,2,6
802010105,DIARIA DE UNIDADE DE TERAPIA INTENSIVA DE ADULTO (UTI I),I,12,130,19,9,9999,0,9999,0,6
408050616,TRATAMENTO CIRÚRGICO DE FRATURA SUBTROCANTERIANA,I,0,130,225,27,2,400,4,2,6
408050683,TRATAMENTO CIRÚRGICO DE LUXAÇÃO / FRATURA-LUXAÇÃO AO NÍVEL DO JOELHO ,I,0,130,145,07,2,250,4,2,6
408050837,TRATAMENTO CIRÚRGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDAÇÃO / PERDA ÓSSEA METÁFISE DISTAL DO FÊMUR,I,0,130,225,27,2,400,4,2,6
408060026,ALONGAMENTO E/OU TRANSPORTE DE OSSOS DA MÃO E/OU DO PÉ,I,0,130,111,51,3,150,3,3,6
408060280,RESSECÇÃO DE TUMOR ÓSSEO E RECONSTRUÇÃO C/ RETALHO NÃO MICROCIRÚRGICO (APENAS MÃO E PÉ),I,0,130,277,39,1,500,5,3,6
408060360,RETIRADA DE FIXADOR EXTERNO,I,0,130,55,96,2,50,2,2,6
408060530,TRANSPOSIÇÃO / TRANSFERÊNCIA MIOTENDINOSA MÚLTIPLA,I,0,130,151,25,2,250,2,2,6
408060581,TRATAMENTO CIRÚRGICO DE DEFORMIDADE ARTICULAR POR RETRACAO TENO-CAPSULO-LIGAMENTAR,I,0,130,141,99,2,300,2,2,6
409010103,COLOCACAO PERCUTANEA DE CATETER PIELO-URETERO-VESICAL UNILATERAL,I,0,130,0,9999,0,9999,3,6
409010170,INSTALACAO ENDOSCOPICA DE CATETER DUPLO J,I,0,130,79,8,2,300,2,2,6
409020060,MEATOTOMIA ENDOSCOPICA,I,0,130,0,9999,0,9999,2,6
409060160,HISTERORRAFIA,F,10,60,183,29,1,400,3,2,6
409070068,COLPOPERINEOPLASTIA POSTERIOR ,F,25,130,146,65,1,250,1,2,6
411010034,PARTO CESARIANO,F,9,60,150,05,1,600,2,2,6
412040107,RESSECÇÃO DE TUMOR DO DIAFRAGMA E RECONSTRUÇÃO (QUALQUER TECNICA),I,0,130,733,08,1,400,5,3,6
412040131,TORACECTOMIA SEM RECONSTRUÇÃO PARIETAL,I,0,130,733,1,1,400,8,3,6
412040190,TRATAMENTO CIRURGICO DE FRATURA/ NECROSE OU INFECÇÃO DO ESTERNO ,I,0,130,513,28,1,250,5,2,6
412050030,LIGADURA DE ARTÉRIAS BRONQUICAS POR TORACOTOMIA PARA CONTROLE DE HEMOPTISE ,I,0,130,354,12,1,250,5,2,6
501040056,PROVA CRUZADA EM DOADOR VIVO CONTRA LINFOCITOS T OU B C/ ABSORCAO DE PLAQUETAS (CROSS MATCH) ,I,18,130,0,1,0,9999,3,4
501060014,ANGIOGRAFIA CEREBRAL P/ DIAGNOSTICO DE MORTE ENCEFALICA (4 VASOS),I,0,90,0,2,0,9999,3,4
503020010,HEPATECTOMIA PARCIAL P/ TRANSPLANTE (DOADOR VIVO) ,I,18,130,2714,1,2500,5,3,4
503030031,RETIRADA DE CORACAO P/ PROCESSAMENTO DE VALVULA / TUBO VALVADO P/ TRANSPLANTE,I,0,90,260,1,0,9999,3,4
702110019,PLACA TERMOMOLDAVEL CERVICAL,I,9999,9999,0,1,0,9999,0,6
408050560,TRATAMENTO CIRÚRGICO DE FRATURA DO TALUS ,I,0,130,114,13,2,200,3,2,6
408050659,TRATAMENTO CIRÚRGICO DE HALUX VALGUS C/ OSTEOTOMIA DO PRIMEIRO OSSO METATARSIANO ,I,0,130,171,29,2,300,2,2,6
408050802,TRATAMENTO CIRÚRGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDAÇÃO / PERDA ÓSSEA DA REGIÃO TROCANTERIANA ,I,0,130,225,27,2,400,4,2,6
408060018,ALONGAMENTO / ENCURTAMENTO MIOTENDINOSO,I,0,130,91,79,2,250,2,2,6
408060298,RESSECÇÃO DE TUMOR ÓSSEO E RECONSTRUÇÃO POR DESLIZAMENTO,I,0,130,129,32,1,150,2,3,6
408060379,RETIRADA DE PLACA E/OU PARAFUSOS ,I,0,130,61,56,2,50,1,2,6
408060387,RETIRADA DE PRÓTESE DE SUBSTITUIÇÃO DE GRANDES ARTICULAÇÕES (OMBRO / COTOVELO / QUADRIL / JOELHO) ,I,0,130,225,28,1,400,6,2,6
409010294,NEFROSTOMIA PERCUTANEA,I,0,130,183,33,2,250,4,2,6
409020010,DRENAGEM DE COLECAO PERI-URETRAL ,I,0,130,73,33,1,100,3,2,6
409020028,DRENAGEM DE FLEIMAO URINOSO,I,0,130,108,9,1,100,3,2,6
409020087,RESSECCAO DE CARUNCULA URETRAL,I,0,130,73,33,1,100,3,2,6
409030023,PROSTATECTOMIA SUPRAPÚBICA,M,30,130,426,47,1,300,4,2,6
409040169,ORQUIECTOMIA UNILATERAL ,M,0,130,135,59,2,200,2,2,6
409050091,REIMPLANTE DE PENIS ,M,0,130,329,73,1,300,2,2,6
409060046,CURETAGEM SEMIOTICA C/ OU S/ DILATACAO DO COLO DO UTERO ,F,10,130,57,19,1,50,1,2,6
409060097,EXERESE DE POLIPO DE UTERO,F,10,130,0,9999,0,9999,2,6
409070190,MARSUPIALIZACAO DE GLANDULA DE BARTOLIN,F,12,130,45,82,1,50,1,2,6
410010065,MASTECTOMIA SIMPLES ,I,10,130,162,82,2,250,2,2,6
410010090,PLASTICA MAMARIA RECONSTRUTIVA - POS MASTECTOMIA C/ IMPLANTE DE PROTESE ,F,16,130,140,02,2,250,2,2,6
411020030,HISTERECTOMIA PUERPERAL ,F,9,60,245,03,1,250,4,2,6
411020056,TRATAMENTO DE OUTROS TRANSTORNOS MATERNOS RELACIONADOS PREDOMINANTEMENTE A GRAVIDEZ ,F,0,4,1,52,1,400,7,2,6
412010100,TRAQUEOPLASTIA E/OU LARINGOTRAQUEOPLASTIA,I,12,130,348,28,1,200,4,3,6
412020068,TIMECTOMIA,I,0,130,513,48,1,300,7,2,6
408050705,TRATAMENTO CIRÚRGICO DE LUXAÇÃO / FRATURA-LUXAÇÃO SUBTALAR E INTRA-TARSICA ,I,0,130,114,13,2,200,3,2,6
408050853,TRATAMENTO CIRÚRGICO DE PSEUDARTROSE CONGÊNITA DA TÍBIA ,I,0,130,177,71,2,300,3,3,6
408060158,MANIPULAÇÃO ARTICULAR,I,0,130,54,79,2,150,2,2,6
408060417,RETRAÇÃO CICATRICIAL DOS DEDOS C/ COMPROMETIMENTO TENDINOSO (POR DEDO),I,0,130,88,58,10,150,1,2,6
408060484,TENORRAFIA ÚNICA EM TÚNEL OSTEO-FIBROSO,I,0,130,156,21,4,250,2,2,6
408060565,TRATAMENTO CIRÚRGICO DE ARTRITE INFECCIOSA DAS PEQUENAS ARTICULAÇÕES ,I,0,130,114,17,2,200,2,2,6
408060611,TRATAMENTO CIRÚRGICO DE INFECÇÃO EM ARTROPLASTIA DAS MÉDIAS / PEQUENAS ARTICULAÇÕES ,I,16,130,116,39,4,200,4,2,6
409010162,IMPLANTE DE CATETER URETERAL POR TECNICA CISTOSCOPICA,I,0,130,0,9999,0,9999,2,6
409010464,TRATAMENTO CIRURGICO DE FISTULA VESICO-RETAL,I,0,130,256,75,1,250,5,2,6
409020044,INJECAO DE GORDURA / TEFLON PERI-URETRAL ,I,0,130,146,65,1,200,3,2,6
409020133,URETROPLASTIA AUTOGENA,I,0,130,163,48,1,200,3,2,6
409040150,ORQUIECTOMIA UNI OU BILATERAL C/ ESVAZIAMENTO GANGLIONAR,M,0,130,123,26,1,200,2,2,6
409050032,CORRECAO DE HIPOSPADIA (1O TEMPO),M,0,130,148,62,1,200,2,2,6
409070114,CONSTRUCAO DE VAGINA,F,0,12,183,38,1,250,3,2,6
412010046,COLOCACAO DE PROTESE LARINGO TRAQUEAL/ TRAQUEO-BRONQUICA (INCLUI PRÓTESE),I,0,130,361,98,1,200,2,3,6
412010089,RESSECÇÃO DE TUMOR DE TRAQUEIA COM ANASTOMOSE,I,0,130,293,3,1,200,2,3,6
412030063,PLEUROTOMIA ,I,0,130,0,9999,48,9999,2,6
412030080,TRATAMENTO DE COAGULO RETIDO INTRATORACICO (QUALQUER VIA),I,0,130,354,12,1,250,5,2,6
504010026,PROCESSAMENTO DE CORNEA / ESCLERA,I,0,130,0,1,0,9999,3,4
504020013,PROCESSAMENTO DE TECIDO MUSCULOESQUELETICO (05-25 GR),I,9999,9999,0,1,0,9999,3,4
702110035,PLACA TERMOMOLDAVEL DE MEMBRO SUPERIOR,I,9999,9999,0,1,0,9999,0,6
702120049,LIQUIDO DE PRESERVACAO DE PULMAO P/ TRANSPLANTE (LITRO) ,N,9999,9999,0,4,0,9999,0,4
702120057,LIQUIDO DE PRESERVACAO DE RIM P/ TRANSPLANTE (LITRO),N,0,130,0,4,0,9999,0,4
408050594,TRATAMENTO CIRÚRGICO DE FRATURA LESÃO FISÁRIA AO NÍVEL DO JOELHO,I,0,130,145,07,2,250,3,2,6
408060182,OSTEOTOMIA DE OSSOS DA MÃO E/OU DO PÉ ,I,0,130,119,5,5,150,3,2,6
408060433,TENODESE,I,0,130,82,89,2,150,2,2,6
408060441,TENÓLISE,I,0,130,81,9,2,250,2,2,6
408060468,TENOMIOTOMIA / DESINSERÇÃO,I,0,130,82,77,2,250,2,2,6
408060700,TRATAMENTO CIRÚRGICO DE SINDACTILIA SIMPLES (DOIS DEDOS),I,0,130,100,03,2,150,1,2,6
409010278,NEFROSTOMIA (POR PUNCAO),I,0,130,0,9999,0,9999,2,6
409010456,TRATAMENTO CIRURGICO DE FISTULA VESICO-ENTERICA,I,0,130,256,75,1,250,5,2,6
409010588,URETEROSTOMIA CUTANEA,I,0,130,183,38,1,250,5,2,6
409040100,EXPLORACAO CIRURGICA DO CANAL DEFERENTE,M,0,130,0,9999,0,9999,2,6
409040193,RESSECCAO PARCIAL DA BOLSA ESCROTAL,M,0,130,109,98,1,100,2,2,6
409040207,TRATAMENTO CIRURGICO DE ELEFANTIASE DA BOLSA ESCROTAL,M,0,130,256,55,1,300,2,2,6
409040223,TRATAMENTO CIRURGICO DE TORCAO DO TESTICULO / DO CORDAO ESPERMATICO,M,0,130,146,65,1,200,1,2,6
409060275,TRAQUELOPLASTIA,F,0,130,146,64,1,200,2,2,6
409070084,COLPOPLASTIA ANTERIOR,F,25,130,146,65,1,250,2,2,6
409070122,DRENAGEM DE GLANDULA DE BARTHOLIN / SKENE,F,10,130,0,1,0,9999,2,6
410010081,PLASTICA MAMARIA MASCULINA,M,0,130,161,39,2,250,1,2,6
412010135,TRATAMENTO CIRURGICO DE FISTULA BRONCOPLEURAL COM AMPUTAÇÃO DE COTO BRONQUICO,I,0,130,559,92,1,400,7,3,6
412030071,REPLEÇÃO DE CAVIDADE PLEURAL COM SOLUÇÃO PARA TRATAMENTO DE EMPIEMA CRONICO,I,0,130,0,9999,0,9999,2,6
501060049,ELETROENCEFALOGRAMA P/ DIAGNOSTICO DE MORTE ENCEFALICA,I,0,90,0,2,0,9999,2,4
503030015,MANUTENCAO HEMODINAMICA DE POSSIVEL DOADOR E TAXA DE SALA P/ RETIRADA DE ORGAOS,I,0,90,400,1,0,9999,3,4
702060020,PROTESE PENIANA MALEAVEL (PAR DE CORPOS CAVERNOSOS) ,M,9999,9999,0,1,0,9999,0,6
802020020,NOTIFICAÇÃO DE CAUSAS EXTERNAS E AGRAVOS RELACIONADOS AO TRABALHO,N,9999,9999,0,1,0,9999,0,6
408060093,DESCOMPRESSÃO COM ESVAZIAMENTO MEDULAR POR BROCAGEM / VIA CORTICOTOMIA,I,0,130,215,59,2,450,3,2,6
408060247,RESSECÇÃO DE TUMOR E RECONSTRUÇÃO C/ RETALHO NÃO MICROCIRÚRGICO (EXCETO MÃO E PÉ),I,0,130,277,39,1,500,10,3,6
408060409,RETIRADA DE TRAÇÃO TRANS-ESQUELÉTICA,I,0,130,61,56,1,50,1,2,6
408060450,TENOMIORRAFIA,I,0,130,81,66,2,250,2,2,6
408060522,TRANSPLANTE OSTEO-MÚSCULO-CUTÂNEO C/ MICRO-ANASTOMOSE NO TRONCO OU EXTREMIDADES,I,0,130,333,78,1,400,3,3,6
408060662,TRATAMENTO CIRÚRGICO DE POLIDACTILIA ARTICULADA,I,0,130,109,64,2,200,1,3,6
409010243,NEFROPEXIA,I,0,130,183,41,1,250,2,2,6
409010308,NEFROURETERECTOMIA TOTAL,I,0,130,183,28,1,250,4,2,6
409010316,PIELOLITOTOMIA ,I,0,130,183,36,1,250,4,2,6
409010324,PIELOPLASTIA,I,0,130,183,28,1,250,4,2,6
409010480,TRATAMENTO CIRURGICO DE HEMORRAGIA VESICAL (FORMOLIZACAO DA BEXIGA),I,0,130,183,38,1,300,3,2,6
409020141,URETROPLASTIA HETEROGENEA ,I,0,130,183,34,1,200,3,2,6
409040010,DRENAGEM DE ABSCESSO DA BOLSA ESCROTAL,M,0,130,101,99,1,100,3,2,6
409040088,EXERESE DE LESAO DO CORDAO ESPERMATICO,M,0,130,108,04,1,100,1,2,6
409040118,NEOSTOMIA DE EPIDIDIMO / CANAL DEFERENTE ,M,0,130,110,04,1,100,1,2,6
409050067,PLASTICA DE FREIO BALANO-PREPUCIAL ,M,0,130,0,9999,0,9999,2,6
409060038,EXCISÃO TIPO 3 DO COLO UTERINO,F,20,130,138,46,1,200,2,2,6
409060283,TRATAMENTO CIRURGICO DE FISTULA VESICO-UTERINA ,F,0,130,256,75,1,250,4,2,6
409070017,ALARGAMENTO DA ENTRADA VAGINAL,F,0,130,70,62,1,50,1,2,6
409070092,COLPORRAFIA NAO OBSTETRICA,F,0,130,146,65,1,50,1,2,6
409070106,COLPOTOMIA,F,0,130,146,65,1,250,2,2,6
409070246,TRATAMENTO CIRURGICO DE FISTULA URETRO-VAGINAL ,F,0,130,183,28,1,250,3,2,6
409070254,TRATAMENTO CIRURGICO DE FISTULA VESICO-VAGINAL ,F,9999,9999,298,43,1,450,3,2,6
408050640,TRATAMENTO CIRÚRGICO DE GIGANTISMO DO PÉ ,I,0,130,133,32,2,200,2,2,6
408050888,TRATAMENTO CIRÚRGICO DE ROTURA DE MENISCO COM SUTURA MENISCAL UNI / BICOMPATIMENTAL ,I,0,45,143,22,2,250,2,2,6
408050896,TRATAMENTO CIRÚRGICO DE ROTURA DO MENISCO COM MENISCECTOMIA PARCIAL / TOTAL,I,0,130,119,23,2,150,1,2,6
408050918,TRATAMENTO CIRÚRGICO DO HALUX VALGUS S/ OSTEOTOMIA DO PRIMEIRO OSSO METATARSIANO ,I,0,130,125,61,2,200,2,2,6
408050926,TRATAMENTO DAS LESÕES OSTEO-CONDRAIS POR FIXAÇÃO OU MOSAICOPLASTIA JOELHO/TORNOZELO ,I,0,80,283,43,2,300,2,2,6
408060034,ALONGAMENTO E/OU TRANSPORTE ÓSSEO DE OSSOS LONGOS (EXCETO DA MÃO E DO PÉ),I,0,130,214,72,2,400,3,3,6
408060050,ARTRODESE DE PEQUENAS ARTICULAÇÕES ,I,0,130,91,66,5,250,2,2,6
408060107,DIAFISECTOMIA DE OSSOS LONGOS ,I,0,130,162,94,1,250,4,2,6
408060344,RETIRADA DE ESPAÇADORES / OUTROS MATERIAIS ,I,0,130,55,96,1,50,2,2,6
408060395,RETIRADA DE PRÓTESE DE SUBSTITUIÇÃO EM PEQUENAS E MÉDIAS ARTICULAÇÕES,I,0,130,112,64,4,200,2,2,6
408060506,TRANSPLANTE DO SEGUNDO PODODÁCTILO P/ POLEGAR / QUALQUER OUTRO DEDO DA MÃO ,I,0,130,180,68,1,300,2,3,6
408060557,TRATAMENTO CIRÚRGICO DE ARTRITE INFECCIOSA (GRANDES E MÉDIAS ARTICULAÇÕES) ,I,0,130,154,13,2,250,5,2,6
409010138,DRENAGEM DE ABSCESSO RENAL / PERI-RENAL,I,0,130,183,34,1,250,4,2,6
409010235,NEFROLITOTOMIA PERCUTANEA ,I,0,130,256,78,1,250,4,2,6
409020184,URETROTOMIA P/ RETIRADA DE CALCULO OU CORPO ESTRANHO,I,0,130,0,9999,0,9999,2,6
409040037,EPIDIDIMECTOMIA,M,0,130,109,98,1,100,1,2,6
409040231,TRATAMENTO CIRURGICO DE VARICOCELE ,M,10,130,84,32,1,100,1,2,6
409060011,CERCLAGEM DE COLO DO UTERO,F,9,60,80,7,1,50,2,2,6
409060070,ESVAZIAMENTO DE UTERO POS-ABORTO POR ASPIRACAO MANUAL INTRA-UTERINA (AMIU) ,F,9,60,76,52,1,50,1,2,6
410010022,ESVAZIAMENTO PERCUTANEO DE CISTO MAMARIO ,I,0,130,0,9999,0,9999,2,6
410010111,SETORECTOMIA / QUADRANTECTOMIA,I,0,130,128,13,2,250,1,2,6
702100064,CONJUNTO DE TROCA PARA PACIENTE SUBMETIDO A DPAC (PACIENTE-MÊS) CORRESPONDENTE A 120 UNIDADES,N,9999,9999,0,1,0,9999,0,4
803010052,AJUDA DE CUSTO PARA ALIMENTAÇÃO DE ACOMPANHANTE S/PERNOITE ,I,18,80,0,9999,0,9999,0,6
408050578,TRATAMENTO CIRÚRGICO DE FRATURA DO TORNOZELO UNIMALEOLAR,I,0,130,124,03,2,200,3,2,6
408050730,TRATAMENTO CIRÚRGICO DE PÉ CAVO,I,0,130,114,19,2,200,2,2,6
408050756,TRATAMENTO CIRÚRGICO DE PÉ TALO VERTICAL ,I,0,18,181,37,2,300,2,3,6
408060514,TRANSPLANTE MÚSCULO-CUTÂNEO C/ MICRO-ANASTOMOSE NO TRONCO / EXTREMIDADE ,I,0,130,334,84,1,700,3,3,6
409010022,CISTECTOMIA PARCIAL ,I,0,130,225,88,1,250,5,2,6
409010146,EXTRACAO ENDOSCOPICA DE CALCULO EM PELVE RENAL ,I,0,130,146,61,1,300,3,2,6
409010383,RESSECCAO ENDOSCOPICA DE LESAO VESICAL,I,0,130,154,3,1,300,3,2,6
409010561,URETEROLITOTOMIA,I,0,130,176,45,1,250,4,2,6
409020095,RESSECCAO DE PROLAPSO DA MUCOSA DA URETRA,I,0,130,73,33,1,100,3,2,6
409030015,DRENAGEM DE ABSCESSO PROSTATICO,M,20,130,110,1,200,2,2,6
409030040,RESSECCAO ENDOSCOPICA DE PROSTATA,M,30,130,328,54,1,300,3,2,6
409040070,EXERESE DE CISTO DE EPIDIDIMO ,M,0,130,110,03,1,100,1,2,6
409040126,ORQUIDOPEXIA BILATERAL,M,0,130,161,34,1,200,1,2,6
409050040,CORRECAO DE HIPOSPADIA (2O TEMPO),M,0,130,148,61,1,200,2,2,6
409050113,TRATAMENTO CIRURGICO DE PRIAPRISMO ,M,10,130,256,74,1,250,3,2,6
409060100,HISTERECTOMIA (POR VIA VAGINAL),F,12,130,183,41,1,250,3,2,6
409060208,MIOMECTOMIA VIDEOLAPAROSCOPICA,F,12,130,183,3,1,250,2,2,6
409060224,RESSECCAO DE VARIZES PELVICAS ,F,12,130,146,69,1,200,2,2,6
409060259,SALPINGOPLASTIA,F,10,60,146,65,1,200,2,2,6
409070157,EXERESE DE GLANDULA DE BARTHOLIN / SKENE ,F,10,130,62,85,9999,50,1,2,6
409070181,HIMENOTOMIA ,F,0,130,0,1,0,9999,2,6
410010057,MASTECTOMIA RADICAL C/ LINFADENECTOMIA,I,16,130,278,97,2,300,3,2,6
702060038,PROTESE TESTICULAR EM GEL DE SILICONE ,M,9999,9999,0,2,0,9999,0,6
408060255,RESSECÇÃO DE TUMOR E RECONSTRUÇÃO C/ TRANSPORTE ÓSSEO,I,0,130,277,39,1,450,4,3,6
408060271,RESSECÇÃO DE TUMOR ÓSSEO E RECONSTRUÇÃO C/ ENXERTO,I,0,130,277,39,1,500,15,3,6
408060328,RETIRADA DE CORPO ESTRANHO INTRA-ARTICULAR ,I,0,130,50,95,1,50,2,2,6
408060603,TRATAMENTO CIRÚRGICO DE HERNIA MUSCULAR,I,5,130,79,74,1,150,2,2,6
409010014,CAPSULECTOMIA RENAL ,I,0,130,200,09,1,250,3,2,6
409010049,CISTECTOMIA TOTAL E DERIVACAO EM 1 SO TEMPO,I,0,130,352,74,1,450,6,2,6
409010227,NEFROLITOTOMIA ,I,0,130,189,1,250,4,2,6
409010251,NEFROPIELOSTOMIA,I,0,130,256,58,1,250,4,2,6
409010367,RESSECCAO DO COLO VESICAL / TUMOR VESICAL A CEU ABERTO,I,0,130,146,69,1,150,3,2,6
409010405,SINFISIOTOMIA DO RIM EM FERRADURA (NEFROPLASTIA),I,0,130,183,33,1,250,4,2,6
409010448,TRATAMENTO CIRURGICO DE FISTULA VESICO-CUTANEA ,I,0,130,0,9999,0,9999,2,6
409010472,TRATAMENTO CIRURGICO DE FISTULAS URETERAIS ,I,0,130,159,78,1,250,5,2,6
409020036,EXTRACAO ENDOSCOPICA DE CORPO ESTRANHO / CALCULO NA URETRA C/ CISTOSCOPIA,I,0,130,0,1,0,9999,2,6
409020176,URETROTOMIA INTERNA ,I,0,130,83,53,9999,100,3,2,6
409040053,ESPERMATOCELECTOMIA ,M,12,130,110,03,1,100,1,2,6
409040177,PLASTICA DA BOLSA ESCROTAL,M,0,130,73,36,1,100,2,2,6
409050083,POSTECTOMIA ,M,0,130,121,4,1,50,1,2,6
409060186,LAQUEADURA TUBARIA,F,25,60,138,97,1,200,1,2,6
409070270,TRATAMENTO CIRURGICO DE INCONTINENCIA URINARIA POR VIA VAGINAL,F,12,130,146,7,1,250,2,2,6
501080031,DOSAGEM DE CICLOSPORINA (EM PACIENTE TRANSPLANTADO) ,I,0,130,0,4,0,9999,2,4
501080066,EXAMES DE RADIOLOGIA EM PACIENTE TRANSPLANTADO ,I,0,130,0,2,0,9999,2,4
503030066,RETIRADA DE PÂNCREAS (PARA TRANSPLANTE),I,0,90,2340,1,0,9999,3,4
702080039,PROTESE MAMARIA DE SILICONE,F,9999,9999,0,2,0,9999,0,6
408010096,ESCAPULOPEXIA C/ OU S/ OSTEOTOMIA DA ESCAPULA / RESSECÇÃO BARRA OMO-CERVICAL ,I,0,50,350,1,150,2,2,6
408010169,TRATAMENTO CIRURGICO DE FRATURA DO COLO E CAVIDADE GLENOIDE DE ESCAPULA ,I,0,130,166,74,2,250,3,2,6
408030054,ARTRODESE CERVICAL / CERVICO-TORÁCICA POSTERIOR TRES NÍVEIS,I,0,130,1155,78,1,550,7,3,6
408030283,ARTRODESE TORACO-LOMBO-SACRA POSTERIOR CINCO NÍVEIS ,I,0,130,1155,78,1,850,10,3,6
408030364,DESCOMPRESSÃO OSSEA NA JUNÇÃO CRANIO-CERVICAL VIA POSTERIOR,I,0,130,470,1,700,10,3,6
408030798,VERTEBROPLASTIA POR DISPOSITIVO GUIADO TRES NIVEIS,I,18,130,230,1,550,3,3,6
408030852,TRATAMENTO CIRÚRGICO DE DEFORMIDADE DA COLUNA VIA POSTERIOR CINCO NÍVEIS,I,0,130,1002,24,1,850,10,3,6
408040203,REDUÇÃO INCRUENTA DISJUNÇÃO / LUXAÇÃO / FRATURA / FRATURA-LUXAÇÃO AO NÍVEL DO ANEL PÉLVICO,I,0,130,63,72,1,100,3,2,6
408040335,TRATAMENTO CIRURGICO DE LUXACAO COXO-FEMORAL TRAUMATICA / POS-ARTROPLASTIA ,I,0,130,291,57,2,400,6,2,6
408050039,ARTRODESE DE MEDIAS / GRANDES ARTICULACOES DE MEMBRO INFERIOR,I,0,130,154,5,2,550,4,2,6
408050071,ARTROPLASTIA UNICOMPARTIMENTAL PRIMARIA DO JOELHO ,I,16,60,234,92,2,300,3,3,6
408050080,FASCIOTOMIA DE MEMBROS INFERIORES,I,0,130,120,15,2,300,3,2,6
408050098,INSTALACAO DE TRACAO ESQUELETICA DO MEMBRO INFERIOR ,I,0,130,15,2,0,9999,2,6
408050438,TRATAMENTO CIRURGICO DE AVULSAO DO GRANDE E DO PEQUENO TROCANTER,I,0,130,225,27,2,400,3,2,6
501070028,SOROLOGIA DE POSSIVEL DOADOR DE ORGAO OU TECIDO EXCETO CORNEA,I,0,90,0,1,0,9999,2,4
501080074,EXAMES MICROBIOLOGICOS EM PACIENTE TRANSPLANTADO,I,0,130,0,2,0,9999,2,4
501080082,SOROLOGIA EM PACIENTE TRANSPLANTADO,I,0,130,0,2,0,9999,2,4
502010029,AVALIAÇÃO CLINICA DE MORTE ENCEFÁLICA EM MENOR DE 2 ANOS,I,0,2,150,1,0,9999,3,4
504020048,PROCESSAMENTO DE TECIDO MUSCULOESQUELETICO (26-50 GR),I,9999,9999,0,1,0,9999,3,4
504030027,PROCESSAMENTO DE VALVULA CARDIACA HUMANA ,I,9999,9999,0,1,0,9999,3,4
802010091,DIARIA DE UNIDADE DE TERAPIA INTENSIVA ADULTO (UTI III) ,I,12,130,72,02,9999,0,9999,0,6
802010148,DIARIA DE UNIDADE DE TERAPIA INTENSIVA EM PEDIATRIA (UTI I),I,0,19,19,9,9999,0,9999,0,6
803010125,UNIDADE DE REMUNERAÇÃO PARA DESLOCAMENTO DE PACIENTE POR TRANSPORTE TERRESTRE (CADA 50 KM ),I,0,130,0,9999,0,9999,0,6
407040030,DRENAGEM DE HEMATOMA / ABSCESSO PRE-PERITONEAL ,I,0,130,116,15,1,150,5,2,6
407040072,HERNIOPLASTIA EPIGASTRICA VIDEOLAPAROSCOPICA,I,0,130,110,01,1,150,2,2,6
408010142,REPARO DE ROTURA DO MANGUITO ROTADOR (INCLUI PROCEDIMENTOS DESCOMPRESSIVOS),I,20,80,133,28,1,150,2,2,6
408010223,TRATAMENTO CIRURGICO DE RETARDO DE CONSOLIDACAO DA PSEUDARTROSE DE CLAVICULA / ESCAPULA,I,0,130,101,26,2,150,2,2,6
408020040,ARTROPLASTIA DE ARTICULAÇÃO DA MÃO ,I,20,130,164,68,4,200,3,2,6
408020237,REDUCAO INCRUENTA DE LUXACAO / FRATURA-LUXACAO E METACARPO-FALANGIANA / METATARSO-FALANGIANA / INTER-FALANGIANA,I,0,9,0,56,10,100,1,2,6
408020326,TRATAMENTO CIRÚRGICO DE DEDO EM GATILHO,I,0,130,91,19,5,150,1,2,6
408020342,TRATAMENTO CIRÚRGICO DE FRATURA / LESÃO FISARIA DAS FALANGES DA MÃO (COM FIXAÇÃO),I,0,130,82,91,10,150,2,2,6
408020377,TRATAMENTO CIRÚRGICO DE FRATURA / LESÃO FISARIA DOS METACARPIANOS,I,0,130,111,51,10,150,2,2,6
408030135,ARTRODESE INTERSOMATICA VIA POSTERIOR / POSTERO-LATERAL UM NÍVEL,I,0,130,611,1,850,5,3,6
408030518,RESSECÇÃO DE 2 OU MAIS CORPOS VERTEBRAIS TORACO-LOMBO-SACROS ,I,0,130,611,1,850,10,3,6
408030585,RETIRADA DE CORPO ESTRANHO DA COLUNA CERVICAL POR VIA POSTERIOR ,I,0,130,226,95,1,400,5,3,6
